condition_index,condition_name,run_id,seed,structure,leader_style,population_size,max_iterations,adaptive_intimacy,use_rl_leader,num_interventions,final_avg_member_emotion,final_min_member_emotion,final_max_member_emotion,mean_rl_reward,mean_rl_quality
10,,182,1,community,High_Initially_Constrained,11,235,True,True,0,-0.15682851057919392,-0.4785157263204628,-0.053281749565666496,5.9049005727880135e-05,-0.20457937946676802
10,,183,2,community,High_Initially_Constrained,11,235,True,True,196,-0.7700012662578938,-0.9981658076660201,-0.23910957204341274,-0.0024995747763472543,-0.7388591322299688
10,,184,3,community,High_Initially_Constrained,11,235,True,True,0,-0.4665558834550921,-1.0,-0.05077035535627637,-0.001280817365844978,-0.4882429187329202
10,,185,4,community,High_Initially_Constrained,11,235,True,True,0,-0.016958962988970726,-0.031616638031203056,-0.006803821035102862,0.0010647821128952082,-0.09179347494045957
10,,186,5,community,High_Initially_Constrained,11,235,True,True,172,-0.7272346257586687,-0.9979473528896554,-0.2793890372882631,-0.002381230256517094,-0.6215144898479225
10,,187,6,community,High_Initially_Constrained,11,235,True,True,0,-0.2635988857057753,-0.43211913400470686,-0.1558348922684103,-0.0002873167037676482,-0.2016056698657456
10,,188,7,community,High_Initially_Constrained,11,235,True,True,101,-0.6469728888029636,-0.9987307998833335,-0.153943866158349,-0.0020679548790463803,-0.4719856213446209
10,,189,8,community,High_Initially_Constrained,11,235,True,True,0,-0.0010670862664512288,-0.0024864173676653976,-0.0006276412569497484,0.0012230862283721094,-0.05245904597324894
10,,190,9,community,High_Initially_Constrained,11,235,True,True,210,-0.6487866389469809,-0.9961433704516203,-0.15572529600264176,-0.0018150472200385262,-0.6438328745375191
10,,191,10,community,High_Initially_Constrained,11,235,True,True,208,-0.8700579802835264,-0.9979860914805206,-0.5517957470905217,-0.0029884522294005627,-0.8232901012957866
10,,192,11,community,High_Initially_Constrained,11,235,True,True,0,-0.0330152039604873,-0.07085424858428672,-0.011690101675823593,0.0009888421619421613,-0.0669081811543242
10,,193,12,community,High_Initially_Constrained,11,235,True,True,208,-0.8011603178750413,-0.9998835742727035,-0.23504888073456653,-0.002390444732145843,-0.7600848513012534
10,,194,13,community,High_Initially_Constrained,11,235,True,True,198,-0.6189052862885038,-0.9915630179630237,-0.10229374239265486,-0.0017577774134440946,-0.6123773831685829
10,,195,14,community,High_Initially_Constrained,11,235,True,True,193,-0.9063372061437713,-0.9969809784049187,-0.6969102966856323,-0.00315307214573374,-0.7953110454046979
10,,196,15,community,High_Initially_Constrained,11,235,True,True,213,-0.7491352654902028,-0.9982061415090479,-0.07930988950327669,-0.002389481576813487,-0.7405868921446549
10,,197,16,community,High_Initially_Constrained,11,235,True,True,192,-0.717760612137551,-0.997409641185602,-0.19696234838056842,-0.0023149661507285402,-0.679908185887519
10,,198,17,community,High_Initially_Constrained,11,235,True,True,0,-0.07089392416449361,-0.10792815370631047,-0.0191486896262131,0.0007074714715732838,-0.20834110548871818
10,,199,18,community,High_Initially_Constrained,11,235,True,True,0,-6.26762739679872e-06,-1.2269686453912827e-05,-6.037779504750544e-07,0.000969711300240217,-0.018345670366672905
10,,200,19,community,High_Initially_Constrained,11,235,True,True,0,-0.02000973135376343,-0.03534597482225017,-0.008275658270427812,0.0008049618902012158,-0.0627169351944216
11,,201,0,community,Low_Initially_Constrained,11,235,True,True,106,-0.6621962656810505,-0.9988040383302349,-0.13782474490814403,-0.0020648968461905756,-0.660506254613278
11,,202,1,community,Low_Initially_Constrained,11,235,True,True,0,-0.15682851057919392,-0.4785157263204628,-0.053281749565666496,5.9049005727880135e-05,-0.20457937946676802
11,,203,2,community,Low_Initially_Constrained,11,235,True,True,185,-0.7669896592466905,-0.9981658076660201,-0.22930623769528116,-0.002503574785774235,-0.736602339624098
11,,204,3,community,Low_Initially_Constrained,11,235,True,True,0,-0.4665558834550921,-1.0,-0.05077035535627637,-0.001280817365844978,-0.4882429187329202
11,,205,4,community,Low_Initially_Constrained,11,235,True,True,0,-0.016958962988970726,-0.031616638031203056,-0.006803821035102862,0.0010647821128952082,-0.09179347494045957
11,,206,5,community,Low_Initially_Constrained,11,235,True,True,123,-0.7111171728330616,-0.9984705514737476,-0.28220354832607075,-0.00231192814174069,-0.640396524340287
11,,207,6,community,Low_Initially_Constrained,11,235,True,True,0,-0.2635988857057753,-0.43211913400470686,-0.1558348922684103,-0.0002873167037676482,-0.2016056698657456
11,,208,7,community,Low_Initially_Constrained,11,235,True,True,32,-0.6629691266124653,-0.9987307998833335,-0.1477721253693911,-0.0021469874363460864,-0.4944152570714355
11,,209,8,community,Low_Initially_Constrained,11,235,True,True,0,-0.0010670862664512288,-0.0024864173676653976,-0.0006276412569497484,0.0012230862283721094,-0.05245904597324894
11,,210,9,community,Low_Initially_Constrained,11,235,True,True,0,-0.6550347092774442,-1.0,-0.17149168814450388,-0.001884972548287726,-0.6605218212755124
11,,211,10,community,Low_Initially_Constrained,11,235,True,True,194,-0.8675360868049322,-1.0,-0.5506576671537091,-0.0030113989902037525,-0.8270015597108852
11,,212,11,community,Low_Initially_Constrained,11,235,True,True,0,-0.0330152039604873,-0.07085424858428672,-0.011690101675823593,0.0009888421619421613,-0.0669081811543242
11,,213,12,community,Low_Initially_Constrained,11,235,True,True,185,-0.7903346850749584,-0.9994412085583685,-0.23202549766715824,-0.0023387998966527285,-0.7533732528685975
11,,214,13,community,Low_Initially_Constrained,11,235,True,True,75,-0.6484816675583277,-0.9947268862268898,-0.13020470637614617,-0.0018911830789610162,-0.662725521417181
11,,215,14,community,Low_Initially_Constrained,11,235,True,True,190,-0.899593302283199,-0.9962597411573964,-0.6928214697634524,-0.0031265145261467797,-0.7966756045831161
11,,216,15,community,Low_Initially_Constrained,11,235,True,True,160,-0.752065559709007,-0.9985647072006963,-0.08296623386468896,-0.002372201070995901,-0.7471427839935383
11,,217,16,community,Low_Initially_Constrained,11,235,True,True,170,-0.7155859166772648,-0.9960743752315048,-0.19655352074510454,-0.002289643972359456,-0.6783192982241165
11,,218,17,community,Low_Initially_Constrained,11,235,True,True,0,-0.07089392416449361,-0.10792815370631047,-0.0191486896262131,0.0007074714715732838,-0.20834110548871818
11,,219,18,community,Low_Initially_Constrained,11,235,True,True,0,-6.26762739679872e-06,-1.2269686453912827e-05,-6.037779504750544e-07,0.000969711300240217,-0.018345670366672905
11,,220,19,community,Low_Initially_Constrained,11,235,True,True,0,-0.02000973135376343,-0.03534597482225017,-0.008275658270427812,0.0008049618902012158,-0.0627169351944216
12,,221,0,community,Free,11,235,True,True,215,-0.6487563980045139,-0.9988040383302349,-0.10348637274569929,-0.0020287471483075377,-0.6109330326978198
12,,222,1,community,Free,11,235,True,True,210,0.1861441807893345,0.10588343966420877,0.33692927755455554,0.0015487274401576713,0.017103635614913102
12,,223,2,community,Free,11,235,True,True,208,-0.7589537964194524,-0.9981658076660201,-0.2283748561070841,-0.0024733381983058113,-0.7262255658445712
12,,224,3,community,Free,11,235,True,True,212,-0.4425527379814217,-0.9988667152713296,-0.04118440352625687,-0.0011504568905707372,-0.4683106888276893
12,,225,4,community,Free,11,235,True,True,123,0.08481246695055697,0.0338841058560885,0.17963954090310635,0.0015036560695563931,-0.04422961312585444
12,,226,5,community,Free,11,235,True,True,207,-0.7154179089418575,-0.9984705514737476,-0.27891181812563953,-0.002331209896908698,-0.6022453870534986
12,,227,6,community,Free,11,235,True,True,218,-0.12238326903900236,-0.2008271164246557,-0.05033329309761731,0.0003472355476282034,-0.11523809479943731
12,,228,7,community,Free,11,235,True,True,209,-0.11632987866648999,-0.19892621660724824,-0.06410478207942953,0.0003266864199750196,-0.15831473669667942
12,,229,8,community,Free,11,235,True,True,76,0.10206674488397152,0.06358670016272056,0.1975386264561809,0.0016735509262898827,-0.03016478740045244
12,,230,9,community,Free,11,235,True,True,213,-0.6462244516171045,-0.9961433704516203,-0.15167435908398466,-0.0018035453436814578,-0.6411716066043422
12,,231,10,community,Free,11,235,True,True,212,-0.8670902954711736,-0.9979860914805206,-0.5341415240743594,-0.0029784159002359256,-0.8335751062238207
12,,232,11,community,Free,11,235,True,True,145,0.010813982493356161,-0.025731140062842797,0.04274378614215897,0.0011878141116689874,-0.0521552357539651
12,,233,12,community,Free,11,235,True,True,218,-0.7881843924726993,-0.9998137188363255,-0.23054496579443787,-0.0023310344311461813,-0.7489303223202708
12,,234,13,community,Free,11,235,True,True,209,-0.6111341206870353,-0.9915630179630237,-0.10372988013854381,-0.0017222293613727295,-0.5998424971094889
12,,235,14,community,Free,11,235,True,True,209,-0.9069510936325609,-0.9981131115030741,-0.6932063084064694,-0.0031693293610808217,-0.7858483426552149
12,,236,15,community,Free,11,235,True,True,222,-0.7478951817561439,-0.9971304444341026,-0.07204512343857407,-0.0023596338004967525,-0.7429124055142088
12,,237,16,community,Free,11,235,True,True,212,-0.7124655691469369,-1.0,-0.19744684522302286,-0.002318412812597592,-0.6647130968285621
12,,238,17,community,Free,11,235,True,True,127,0.04533127445341322,0.008431619457030283,0.08023501092385575,0.0012093232039811607,-0.10406343808725198
12,,239,18,community,Free,11,235,True,True,175,0.06475944169504301,0.007078708571781105,0.11944549941256684,0.0012428480103630923,0.02174362108778972
12,,240,19,community,Free,11,235,True,True,85,0.02795485174619406,0.0026222736098831163,0.06501105082859034,0.0010154268110045914,-0.05446827394849764
13,,241,0,core_periphery,No_Intervention,11,235,True,True,0,-0.712204100338633,-1.0,-0.20075280506652604,,
13,,242,1,core_periphery,No_Intervention,11,235,True,True,0,-0.18265422078566101,-0.5717769569006451,-0.05991237766763898,,
13,,243,2,core_periphery,No_Intervention,11,235,True,True,0,-0.79494906413911,-1.0,-0.26422612888277136,,
13,,244,3,core_periphery,No_Intervention,11,235,True,True,0,-0.4689072071343709,-1.0,-0.050192106030780066,,
13,,245,4,core_periphery,No_Intervention,11,235,True,True,0,-0.01701621957187404,-0.02964606173586388,-0.006692164266822748,,
13,,246,5,core_periphery,No_Intervention,11,235,True,True,0,-0.7581840195612564,-1.0,-0.3171668379738618,,
13,,247,6,core_periphery,No_Intervention,11,235,True,True,0,-0.2538356683981573,-0.410764424810693,-0.15111803869158902,,
13,,248,7,core_periphery,No_Intervention,11,235,True,True,0,-0.7077305011482731,-1.0,-0.14872010397924137,,
13,,249,8,core_periphery,No_Intervention,11,235,True,True,0,-0.0010829532519410876,-0.0025201956291705,-0.000642081762776765,,
13,,250,9,core_periphery,No_Intervention,11,235,True,True,0,-0.6604378052477352,-1.0,-0.17521484220501535,,
13,,251,10,core_periphery,No_Intervention,11,235,True,True,0,-0.8897028561838306,-1.0,-0.5958426650111756,,
13,,252,11,core_periphery,No_Intervention,11,235,True,True,0,-0.038237015570913094,-0.08011152664438502,-0.013696162740242284,,
13,,253,12,core_periphery,No_Intervention,11,235,True,True,0,-0.8349460898031204,-1.0,-0.2606272343452628,,
13,,254,13,core_periphery,No_Intervention,11,235,True,True,0,-0.7278152545835971,-1.0,-0.18187014663411546,,
13,,255,14,core_periphery,No_Intervention,11,235,True,True,0,-0.9386736879314744,-1.0,-0.7510151799574698,,
13,,256,15,core_periphery,No_Intervention,11,235,True,True,0,-0.7658927508470694,-1.0,-0.09129422335631993,,
13,,257,16,core_periphery,No_Intervention,11,235,True,True,0,-0.7500958972879579,-1.0,-0.20975356956078783,,
13,,258,17,core_periphery,No_Intervention,11,235,True,True,0,-0.05164067960100073,-0.07634754434884788,-0.013966383012469098,,
13,,259,18,core_periphery,No_Intervention,11,235,True,True,0,-7.325564624058388e-06,-1.3679052298392106e-05,-6.926575842624927e-07,,
13,,260,19,core_periphery,No_Intervention,11,235,True,True,0,-0.02442417944920868,-0.042962284814192765,-0.009824806237546719,,
14,,261,0,core_periphery,High_Fully_Constrained,11,235,True,True,184,-0.6760103026063795,-0.9996880116481195,-0.15695121592279357,-0.0021088764688697473,-0.6428678240020381
14,,262,1,core_periphery,High_Fully_Constrained,11,235,True,True,0,-0.18265422078566101,-0.5717769569006451,-0.05991237766763898,-6.515437568574919e-05,-0.22416528464278623
14,,263,2,core_periphery,High_Fully_Constrained,11,235,True,True,195,-0.7619156273232605,-0.9996770453251823,-0.23687407441417888,-0.0024718426403367993,-0.7396078326987795
14,,264,3,core_periphery,High_Fully_Constrained,11,235,True,True,0,-0.4689072071343709,-1.0,-0.050192106030780066,-0.0012964094482293756,-0.4845507623806552
14,,265,4,core_periphery,High_Fully_Constrained,11,235,True,True,0,-0.01701621957187404,-0.02964606173586388,-0.006692164266822748,0.0010645436911944012,-0.08748956042697333
14,,266,5,core_periphery,High_Fully_Constrained,11,235,True,True,166,-0.6716171453890979,-0.9993238823281066,-0.2656933041967349,-0.0021544600717690325,-0.5770732666663241
14,,267,6,core_periphery,High_Fully_Constrained,11,235,True,True,0,-0.2538356683981573,-0.410764424810693,-0.15111803869158902,-0.0002443411705860562,-0.2012449139564173
14,,268,7,core_periphery,High_Fully_Constrained,11,235,True,True,82,-0.630487756349593,-1.0,-0.14590312965208374,-0.0020169440617519656,-0.4348160152418704
14,,269,8,core_periphery,High_Fully_Constrained,11,235,True,True,0,-0.0010829532519410876,-0.0025201956291705,-0.000642081762776765,0.0012230186961415762,-0.055892510210765564
14,,270,9,core_periphery,High_Fully_Constrained,11,235,True,True,210,-0.6394301305407826,-0.9976201103849414,-0.16457144282167135,-0.0017794456435050146,-0.6433100442844487
14,,271,10,core_periphery,High_Fully_Constrained,11,235,True,True,203,-0.8680457963551156,-0.9991451967332032,-0.5429963545289851,-0.003007704135296611,-0.8296909361471113
14,,272,11,core_periphery,High_Fully_Constrained,11,235,True,True,0,-0.038237015570913094,-0.08011152664438502,-0.013696162740242284,0.0009665370531746791,-0.07599307576862162
14,,273,12,core_periphery,High_Fully_Constrained,11,235,True,True,201,-0.814157257607388,-0.9992044818045489,-0.23462195214942524,-0.002434292173139518,-0.7720573058939895
14,,274,13,core_periphery,High_Fully_Constrained,11,235,True,True,195,-0.6284493632398664,-0.998238518915497,-0.1594749597004535,-0.0017705903937154928,-0.60816950522194
14,,275,14,core_periphery,High_Fully_Constrained,11,235,True,True,187,-0.882646952593309,-0.9988208751095091,-0.6001593818187779,-0.003079009329837033,-0.776759544367032
14,,276,15,core_periphery,High_Fully_Constrained,11,235,True,True,213,-0.7486521885284831,-0.9977134015061131,-0.08798195676785385,-0.0023844729128830585,-0.7423775716456206
14,,277,16,core_periphery,High_Fully_Constrained,11,235,True,True,187,-0.7129337846446342,-0.9978862707304749,-0.16933936144174935,-0.0023119638727907687,-0.6804548367893587
14,,278,17,core_periphery,High_Fully_Constrained,11,235,True,True,0,-0.05164067960100073,-0.07634754434884788,-0.013966383012469098,0.0007899653455929571,-0.1722725359250826
14,,279,18,core_periphery,High_Fully_Constrained,11,235,True,True,0,-7.325564624058388e-06,-1.3679052298392106e-05,-6.926575842624927e-07,0.0009697067983722292,-0.0200082828461213
14,,280,19,core_periphery,High_Fully_Constrained,11,235,True,True,0,-0.02442417944920868,-0.042962284814192765,-0.009824806237546719,0.0007860744100972406,-0.07047272968855105
15,,281,0,core_periphery,Low_Fully_Constrained,11,235,True,True,54,-0.7016302315555052,-0.9999024998375247,-0.1837690149662752,-0.0022102473804278665,-0.6629746925316917
15,,282,1,core_periphery,Low_Fully_Constrained,11,235,True,True,0,-0.18265422078566101,-0.5717769569006451,-0.05991237766763898,-6.515437568574919e-05,-0.22416528464278623
15,,283,2,core_periphery,Low_Fully_Constrained,11,235,True,True,177,-0.7683114754040002,-0.9996770453251823,-0.23199718082838397,-0.0025027301657017786,-0.7399207925579355
15,,284,3,core_periphery,Low_Fully_Constrained,11,235,True,True,0,-0.4689072071343709,-1.0,-0.050192106030780066,-0.0012964094482293756,-0.4845507623806552
15,,285,4,core_periphery,Low_Fully_Constrained,11,235,True,True,0,-0.01701621957187404,-0.02964606173586388,-0.006692164266822748,0.0010645436911944012,-0.08748956042697333
15,,286,5,core_periphery,Low_Fully_Constrained,11,235,True,True,90,-0.7105047300315303,-0.9998309705820266,-0.28734796786170125,-0.002331515616498915,-0.6310237698604156
15,,287,6,core_periphery,Low_Fully_Constrained,11,235,True,True,0,-0.2538356683981573,-0.410764424810693,-0.15111803869158902,-0.0002443411705860562,-0.2012449139564173
15,,288,7,core_periphery,Low_Fully_Constrained,11,235,True,True,6,-0.6981004152560464,-1.0,-0.15037860841705708,-0.0023346454058660255,-0.4547635433040305
15,,289,8,core_periphery,Low_Fully_Constrained,11,235,True,True,0,-0.0010829532519410876,-0.0025201956291705,-0.000642081762776765,0.0012230186961415762,-0.055892510210765564
15,,290,9,core_periphery,Low_Fully_Constrained,11,235,True,True,0,-0.6604378052477352,-1.0,-0.17521484220501535,-0.0019035616991156302,-0.6673669706341895
15,,291,10,core_periphery,Low_Fully_Constrained,11,235,True,True,198,-0.8688698796428242,-0.9900353422189446,-0.5485673921114064,-0.002986939497838371,-0.8322471055038057
15,,292,11,core_periphery,Low_Fully_Constrained,11,235,True,True,0,-0.038237015570913094,-0.08011152664438502,-0.013696162740242284,0.0009665370531746791,-0.07599307576862162
15,,293,12,core_periphery,Low_Fully_Constrained,11,235,True,True,194,-0.8242093777025069,-0.9993236389936879,-0.2478177125889471,-0.002485931009660902,-0.7751082190392822
15,,294,13,core_periphery,Low_Fully_Constrained,11,235,True,True,28,-0.7030392497282967,-0.998238518915497,-0.17715260789018114,-0.0021010559650449915,-0.6707831261130371
15,,295,14,core_periphery,Low_Fully_Constrained,11,235,True,True,185,-0.8843988764295023,-0.9975055705516738,-0.6250018517428814,-0.003094557599673682,-0.78193187579438
15,,296,15,core_periphery,Low_Fully_Constrained,11,235,True,True,147,-0.7517760192258988,-0.9922526091763805,-0.0883885665868155,-0.0023704481433159032,-0.7464395434269985
15,,297,16,core_periphery,Low_Fully_Constrained,11,235,True,True,165,-0.7094405678199937,-1.0,-0.1687372887375209,-0.0023172674756544677,-0.6827751459177888
15,,298,17,core_periphery,Low_Fully_Constrained,11,235,True,True,0,-0.05164067960100073,-0.07634754434884788,-0.013966383012469098,0.0007899653455929571,-0.1722725359250826
15,,299,18,core_periphery,Low_Fully_Constrained,11,235,True,True,0,-7.325564624058388e-06,-1.3679052298392106e-05,-6.926575842624927e-07,0.0009697067983722292,-0.0200082828461213
15,,300,19,core_periphery,Low_Fully_Constrained,11,235,True,True,0,-0.02442417944920868,-0.042962284814192765,-0.009824806237546719,0.0007860744100972406,-0.07047272968855105
16,,301,0,core_periphery,High_Initially_Constrained,11,235,True,True,184,-0.6760103026063795,-0.9996880116481195,-0.15695121592279357,-0.0021088764688697473,-0.6428678240020381
16,,302,1,core_periphery,High_Initially_Constrained,11,235,True,True,0,-0.18265422078566101,-0.5717769569006451,-0.05991237766763898,-6.515437568574919e-05,-0.22416528464278623
16,,303,2,core_periphery,High_Initially_Constrained,11,235,True,True,195,-0.7619156273232605,-0.9996770453251823,-0.23687407441417888,-0.0024718426403367993,-0.7396078326987795
16,,304,3,core_periphery,High_Initially_Constrained,11,235,True,True,0,-0.4689072071343709,-1.0,-0.050192106030780066,-0.0012964094482293756,-0.4845507623806552
16,,305,4,core_periphery,High_Initially_Constrained,11,235,True,True,0,-0.01701621957187404,-0.02964606173586388,-0.006692164266822748,0.0010645436911944012,-0.08748956042697333
16,,306,5,core_periphery,High_Initially_Constrained,11,235,True,True,166,-0.6716171453890979,-0.9993238823281066,-0.2656933041967349,-0.0021544600717690325,-0.5770732666663241
16,,307,6,core_periphery,High_Initially_Constrained,11,235,True,True,0,-0.2538356683981573,-0.410764424810693,-0.15111803869158902,-0.0002443411705860562,-0.2012449139564173
16,,308,7,core_periphery,High_Initially_Constrained,11,235,True,True,82,-0.630487756349593,-1.0,-0.14590312965208374,-0.0020169440617519656,-0.4348160152418704
16,,309,8,core_periphery,High_Initially_Constrained,11,235,True,True,0,-0.0010829532519410876,-0.0025201956291705,-0.000642081762776765,0.0012230186961415762,-0.055892510210765564
16,,310,9,core_periphery,High_Initially_Constrained,11,235,True,True,210,-0.6394301305407826,-0.9976201103849414,-0.16457144282167135,-0.0017794456435050146,-0.6433100442844487
16,,311,10,core_periphery,High_Initially_Constrained,11,235,True,True,203,-0.8680457963551156,-0.9991451967332032,-0.5429963545289851,-0.003007704135296611,-0.8296909361471113
16,,312,11,core_periphery,High_Initially_Constrained,11,235,True,True,0,-0.038237015570913094,-0.08011152664438502,-0.013696162740242284,0.0009665370531746791,-0.07599307576862162
16,,313,12,core_periphery,High_Initially_Constrained,11,235,True,True,201,-0.814157257607388,-0.9992044818045489,-0.23462195214942524,-0.002434292173139518,-0.7720573058939895
16,,314,13,core_periphery,High_Initially_Constrained,11,235,True,True,188,-0.6344411030789275,-0.9995596297288742,-0.16106618187087993,-0.0018209503126477035,-0.6108723498428085
16,,315,14,core_periphery,High_Initially_Constrained,11,235,True,True,187,-0.882646952593309,-0.9988208751095091,-0.6001593818187779,-0.003079009329837033,-0.776759544367032
16,,316,15,core_periphery,High_Initially_Constrained,11,235,True,True,213,-0.7486521885284831,-0.9977134015061131,-0.08798195676785385,-0.0023844729128830585,-0.7423775716456206
16,,317,16,core_periphery,High_Initially_Constrained,11,235,True,True,187,-0.7129337846446342,-0.9978862707304749,-0.16933936144174935,-0.0023119638727907687,-0.6804548367893587
16,,318,17,core_periphery,High_Initially_Constrained,11,235,True,True,0,-0.05164067960100073,-0.07634754434884788,-0.013966383012469098,0.0007899653455929571,-0.1722725359250826
16,,319,18,core_periphery,High_Initially_Constrained,11,235,True,True,0,-7.325564624058388e-06,-1.3679052298392106e-05,-6.926575842624927e-07,0.0009697067983722292,-0.0200082828461213
16,,320,19,core_periphery,High_Initially_Constrained,11,235,True,True,0,-0.02442417944920868,-0.042962284814192765,-0.009824806237546719,0.0007860744100972406,-0.07047272968855105
17,,321,0,core_periphery,Low_Initially_Constrained,11,235,True,True,82,-0.6868164669673317,-0.9998439997400395,-0.15795431412003055,-0.0021442815672758045,-0.655138277611107
17,,322,1,core_periphery,Low_Initially_Constrained,11,235,True,True,0,-0.18265422078566101,-0.5717769569006451,-0.05991237766763898,-6.515437568574919e-05,-0.22416528464278623
17,,323,2,core_periphery,Low_Initially_Constrained,11,235,True,True,177,-0.7683114754040002,-0.9996770453251823,-0.23199718082838397,-0.0025027301657017786,-0.7399207925579355
17,,324,3,core_periphery,Low_Initially_Constrained,11,235,True,True,0,-0.4689072071343709,-1.0,-0.050192106030780066,-0.0012964094482293756,-0.4845507623806552
17,,325,4,core_periphery,Low_Initially_Constrained,11,235,True,True,0,-0.01701621957187404,-0.02964606173586388,-0.006692164266822748,0.0010645436911944012,-0.08748956042697333
17,,326,5,core_periphery,Low_Initially_Constrained,11,235,True,True,113,-0.6895208671692593,-0.998901451637894,-0.279555645628846,-0.002236950536726121,-0.6249794241120904
17,,327,6,core_periphery,Low_Initially_Constrained,11,235,True,True,0,-0.2538356683981573,-0.410764424810693,-0.15111803869158902,-0.0002443411705860562,-0.2012449139564173
17,,328,7,core_periphery,Low_Initially_Constrained,11,235,True,True,14,-0.6869327463264187,-0.9967260649469561,-0.14778332964164462,-0.00225876661131144,-0.45420659572778754
17,,329,8,core_periphery,Low_Initially_Constrained,11,235,True,True,0,-0.0010829532519410876,-0.0025201956291705,-0.000642081762776765,0.0012230186961415762,-0.055892510210765564
17,,330,9,core_periphery,Low_Initially_Constrained,11,235,True,True,0,-0.6604378052477352,-1.0,-0.17521484220501535,-0.0019035616991156302,-0.6673669706341895
17,,331,10,core_periphery,Low_Initially_Constrained,11,235,True,True,198,-0.8688698796428242,-0.9900353422189446,-0.5485673921114064,-0.002986939497838371,-0.8322471055038057
17,,332,11,core_periphery,Low_Initially_Constrained,11,235,True,True,0,-0.038237015570913094,-0.08011152664438502,-0.013696162740242284,0.0009665370531746791,-0.07599307576862162
17,,333,12,core_periphery,Low_Initially_Constrained,11,235,True,True,194,-0.8244814912832865,-0.9993236389936879,-0.24818404339101,-0.0024869055280421575,-0.7756343235581104
17,,334,13,core_periphery,Low_Initially_Constrained,11,235,True,True,66,-0.6574768752514515,-0.9988990743221856,-0.1666020299056367,-0.0019079379915845648,-0.6607323160047799
17,,335,14,core_periphery,Low_Initially_Constrained,11,235,True,True,185,-0.8843988764295023,-0.9975055705516738,-0.6250018517428814,-0.003094557599673682,-0.78193187579438
17,,336,15,core_periphery,Low_Initially_Constrained,11,235,True,True,153,-0.7536120281116454,-0.9974141946382509,-0.08787314101621559,-0.0023803118355857915,-0.745379924620626
17,,337,16,core_periphery,Low_Initially_Constrained,11,235,True,True,172,-0.7223654410027771,-0.9978862707304749,-0.1713613750370118,-0.002333243856823324,-0.6824425096049705
17,,338,17,core_periphery,Low_Initially_Constrained,11,235,True,True,0,-0.05164067960100073,-0.07634754434884788,-0.013966383012469098,0.0007899653455929571,-0.1722725359250826
17,,339,18,core_periphery,Low_Initially_Constrained,11,235,True,True,0,-7.325564624058388e-06,-1.3679052298392106e-05,-6.926575842624927e-07,0.0009697067983722292,-0.0200082828461213
17,,340,19,core_periphery,Low_Initially_Constrained,11,235,True,True,0,-0.02442417944920868,-0.042962284814192765,-0.009824806237546719,0.0007860744100972406,-0.07047272968855105
18,,341,0,core_periphery,Free,11,235,True,True,208,-0.679387812681926,-0.9996880116481195,-0.1590668007116754,-0.0021217704130182206,-0.6374373003948297
18,,342,1,core_periphery,Free,11,235,True,True,216,0.23427446224448795,0.1336049187626194,0.4134014143697373,0.001749398853428407,0.08429219632648376
18,,343,2,core_periphery,Free,11,235,True,True,209,-0.7638311335226444,-0.9996770453251823,-0.2322989567763241,-0.0024927771023379253,-0.7284341834183328
18,,344,3,core_periphery,Free,11,235,True,True,206,-0.4222590712387152,-0.9937840461064505,-0.041636938215129364,-0.0010283700030989263,-0.45737371254164
18,,345,4,core_periphery,Free,11,235,True,True,109,0.028495515733250026,0.014687438152480976,0.04648270542854635,0.0012677624907566278,-0.05811765818758969
18,,346,5,core_periphery,Free,11,235,True,True,208,-0.6190918099569862,-0.9986479932237664,-0.24537971698306268,-0.0019257790005885976,-0.5287474256109068
18,,347,6,core_periphery,Free,11,235,True,True,223,-0.10863187200110684,-0.1915043765135348,-0.0517924299576052,0.0004047549464656009,-0.11693060054401233
18,,348,7,core_periphery,Free,11,235,True,True,215,0.12169596961081827,-0.014308259528669915,0.1838650545244383,0.0013378791759138628,-0.04148888665393963
18,,349,8,core_periphery,Free,11,235,True,True,97,0.06758311667471198,0.043848258423311075,0.126892693804315,0.001522777723430932,-0.02893760403214203
18,,350,9,core_periphery,Free,11,235,True,True,211,-0.6341626147391601,-0.9976201103849414,-0.16133469326468508,-0.0017623204308578864,-0.637018893645169
18,,351,10,core_periphery,Free,11,235,True,True,210,-0.8667555233814284,-0.996580786932813,-0.5091464560920205,-0.002985432917015435,-0.8216721477253635
18,,352,11,core_periphery,Free,11,235,True,True,165,-0.004620941058617132,-0.030296443261480403,0.01550918057051381,0.0011197679367086339,-0.05508815979304152
18,,353,12,core_periphery,Free,11,235,True,True,217,-0.8186098101346984,-0.9987271708872782,-0.23981165033685367,-0.0024403190320578688,-0.7697036034091072
18,,354,13,core_periphery,Free,11,235,True,True,212,-0.6244046780539783,-0.998238518915497,-0.15650045531242654,-0.0017538052809477958,-0.6043339571913869
18,,355,14,core_periphery,Free,11,235,True,True,211,-0.8924028050539328,-0.9976424453867719,-0.6533680619816371,-0.003114202087131544,-0.7830435097249394
18,,356,15,core_periphery,Free,11,235,True,True,222,-0.7471066307217372,-0.9974141946382509,-0.08721520320830783,-0.0023510543273698287,-0.7407434064029926
18,,357,16,core_periphery,Free,11,235,True,True,216,-0.7136179731115925,-0.9978862707304749,-0.15978119233933194,-0.002308675557185286,-0.6604559421272219
18,,358,17,core_periphery,Free,11,235,True,True,214,0.06422650073821352,0.02472200014885071,0.10482784776292348,0.0012940598804269115,-0.06575363675907259
