condition_index,condition_name,run_id,seed,structure,leader_style,population_size,max_iterations,adaptive_intimacy,use_rl_leader,num_interventions,final_avg_member_emotion,final_min_member_emotion,final_max_member_emotion,mean_rl_reward,mean_rl_quality
2,structure_random__leader_style_High_Fully_Constrained,29,8,random,High_Fully_Constrained,11,235,True,False,0,-0.0010833415226264213,-0.0025211008390888627,-0.0006423117371874301,,
2,structure_random__leader_style_High_Fully_Constrained,30,9,random,High_Fully_Constrained,11,235,True,False,0,-0.660424988656365,-1.0,-0.1752062163560423,,
2,structure_random__leader_style_High_Fully_Constrained,31,10,random,High_Fully_Constrained,11,235,True,False,0,-0.8897028561821937,-1.0,-0.5958426650093469,,
2,structure_random__leader_style_High_Fully_Constrained,32,11,random,High_Fully_Constrained,11,235,True,False,0,-0.038046876429559166,-0.07984683446295342,-0.013624051071632812,,
2,structure_random__leader_style_High_Fully_Constrained,33,12,random,High_Fully_Constrained,11,235,True,False,0,-0.8349727959434559,-1.0,-0.26063823054213925,,
2,structure_random__leader_style_High_Fully_Constrained,34,13,random,High_Fully_Constrained,11,235,True,False,0,-0.7278180373516813,-1.0,-0.18187006869433767,,
2,structure_random__leader_style_High_Fully_Constrained,35,14,random,High_Fully_Constrained,11,235,True,False,0,-0.9386826419077179,-1.0,-0.7510220056429023,,
2,structure_random__leader_style_High_Fully_Constrained,36,15,random,High_Fully_Constrained,11,235,True,False,0,-0.765904129986746,-1.0,-0.09129707572165521,,
2,structure_random__leader_style_High_Fully_Constrained,37,16,random,High_Fully_Constrained,11,235,True,False,0,-0.7500959587628867,-1.0,-0.20975358066638553,,
2,structure_random__leader_style_High_Fully_Constrained,38,17,random,High_Fully_Constrained,11,235,True,False,0,-0.05156543629234175,-0.07623333329449881,-0.013947629342814374,,
2,structure_random__leader_style_High_Fully_Constrained,39,18,random,High_Fully_Constrained,11,235,True,False,0,-7.330488763109295e-06,-1.3688247481169841e-05,-6.931231778808861e-07,,
2,structure_random__leader_style_High_Fully_Constrained,40,19,random,High_Fully_Constrained,11,235,True,False,0,-0.024423813391786394,-0.04296332119489424,-0.009824844393228758,,
3,structure_random__leader_style_Low_Fully_Constrained,41,0,random,Low_Fully_Constrained,11,235,True,False,0,-0.7122039130783067,-1.0,-0.20075274578409838,,
3,structure_random__leader_style_Low_Fully_Constrained,42,1,random,Low_Fully_Constrained,11,235,True,False,0,-0.18243690979265967,-0.5710109229700328,-0.05985575403930665,,
3,structure_random__leader_style_Low_Fully_Constrained,43,2,random,Low_Fully_Constrained,11,235,True,False,0,-0.7949501414972852,-1.0,-0.2642268051469684,,
3,structure_random__leader_style_Low_Fully_Constrained,44,3,random,Low_Fully_Constrained,11,235,True,False,0,-0.4689022570948415,-1.0,-0.05019375152031482,,
3,structure_random__leader_style_Low_Fully_Constrained,45,4,random,Low_Fully_Constrained,11,235,True,False,0,-0.01702011250386209,-0.02965294075543194,-0.0066936756528940475,,
3,structure_random__leader_style_Low_Fully_Constrained,46,5,random,Low_Fully_Constrained,11,235,True,False,0,-0.7581847532915151,-1.0,-0.31716919797064697,,
3,structure_random__leader_style_Low_Fully_Constrained,47,6,random,Low_Fully_Constrained,11,235,True,False,0,-0.2533133049516192,-0.4098249847017784,-0.1508397454753236,,
3,structure_random__leader_style_Low_Fully_Constrained,48,7,random,Low_Fully_Constrained,11,235,True,False,0,-0.7076791185993764,-1.0,-0.14868041296455464,,
3,structure_random__leader_style_Low_Fully_Constrained,49,8,random,Low_Fully_Constrained,11,235,True,False,0,-0.0010833415226264213,-0.0025211008390888627,-0.0006423117371874301,,
3,structure_random__leader_style_Low_Fully_Constrained,50,9,random,Low_Fully_Constrained,11,235,True,False,0,-0.660424988656365,-1.0,-0.1752062163560423,,
3,structure_random__leader_style_Low_Fully_Constrained,51,10,random,Low_Fully_Constrained,11,235,True,False,0,-0.8897028561821937,-1.0,-0.5958426650093469,,
3,structure_random__leader_style_Low_Fully_Constrained,52,11,random,Low_Fully_Constrained,11,235,True,False,0,-0.038046876429559166,-0.07984683446295342,-0.013624051071632812,,
3,structure_random__leader_style_Low_Fully_Constrained,53,12,random,Low_Fully_Constrained,11,235,True,False,0,-0.8349727959434559,-1.0,-0.26063823054213925,,
3,structure_random__leader_style_Low_Fully_Constrained,54,13,random,Low_Fully_Constrained,11,235,True,False,0,-0.7278180373516813,-1.0,-0.18187006869433767,,
3,structure_random__leader_style_Low_Fully_Constrained,55,14,random,Low_Fully_Constrained,11,235,True,False,0,-0.9386826419077179,-1.0,-0.7510220056429023,,
3,structure_random__leader_style_Low_Fully_Constrained,56,15,random,Low_Fully_Constrained,11,235,True,False,0,-0.765904129986746,-1.0,-0.09129707572165521,,
3,structure_random__leader_style_Low_Fully_Constrained,57,16,random,Low_Fully_Constrained,11,235,True,False,0,-0.7500959587628867,-1.0,-0.20975358066638553,,
3,structure_random__leader_style_Low_Fully_Constrained,58,17,random,Low_Fully_Constrained,11,235,True,False,0,-0.05156543629234175,-0.07623333329449881,-0.013947629342814374,,
3,structure_random__leader_style_Low_Fully_Constrained,59,18,random,Low_Fully_Constrained,11,235,True,False,0,-7.330488763109295e-06,-1.3688247481169841e-05,-6.931231778808861e-07,,
3,structure_random__leader_style_Low_Fully_Constrained,60,19,random,Low_Fully_Constrained,11,235,True,False,0,-0.024423813391786394,-0.04296332119489424,-0.009824844393228758,,
4,structure_random__leader_style_High_Initially_Constrained,61,0,random,High_Initially_Constrained,11,235,True,False,200,-0.6656247635775141,-0.9998439997400395,-0.1423356912613505,,
4,structure_random__leader_style_High_Initially_Constrained,62,1,random,High_Initially_Constrained,11,235,True,False,0,-0.18243690979265967,-0.5710109229700328,-0.05985575403930665,,
4,structure_random__leader_style_High_Initially_Constrained,63,2,random,High_Initially_Constrained,11,235,True,False,215,-0.7750305918030094,-0.9996770453251823,-0.2354376736549264,,
4,structure_random__leader_style_High_Initially_Constrained,64,3,random,High_Initially_Constrained,11,235,True,False,0,-0.4689022570948415,-1.0,-0.05019375152031482,,
4,structure_random__leader_style_High_Initially_Constrained,65,4,random,High_Initially_Constrained,11,235,True,False,0,-0.01702011250386209,-0.02965294075543194,-0.0066936756528940475,,
4,structure_random__leader_style_High_Initially_Constrained,66,5,random,High_Initially_Constrained,11,235,True,False,179,-0.6074069929753484,-0.9966216965435024,-0.23812010978483072,,
4,structure_random__leader_style_High_Initially_Constrained,67,6,random,High_Initially_Constrained,11,235,True,False,0,-0.2533133049516192,-0.4098249847017784,-0.1508397454753236,,
4,structure_random__leader_style_High_Initially_Constrained,68,7,random,High_Initially_Constrained,11,235,True,False,95,-0.622714041071375,-0.9967260649469561,-0.14231455929691603,,
4,structure_random__leader_style_High_Initially_Constrained,69,8,random,High_Initially_Constrained,11,235,True,False,0,-0.0010833415226264213,-0.0025211008390888627,-0.0006423117371874301,,
4,structure_random__leader_style_High_Initially_Constrained,70,9,random,High_Initially_Constrained,11,235,True,False,230,-0.6305082947531128,-0.9976201103849414,-0.15769802004932892,,
4,structure_random__leader_style_High_Initially_Constrained,71,10,random,High_Initially_Constrained,11,235,True,False,224,-0.8664875036231148,-0.996580786932813,-0.5441509684663333,,
4,structure_random__leader_style_High_Initially_Constrained,72,11,random,High_Initially_Constrained,11,235,True,False,0,-0.038046876429559166,-0.07984683446295342,-0.013624051071632812,,
4,structure_random__leader_style_High_Initially_Constrained,73,12,random,High_Initially_Constrained,11,235,True,False,226,-0.8228194900782746,-0.9987271708872782,-0.23688651576169717,,
4,structure_random__leader_style_High_Initially_Constrained,74,13,random,High_Initially_Constrained,11,235,True,False,214,-0.6015101536474868,-0.9964785892387995,-0.15185652651488482,,
4,structure_random__leader_style_High_Initially_Constrained,75,14,random,High_Initially_Constrained,11,235,True,False,208,-0.8774621588079343,-0.9964647104219436,-0.6110932227965239,,
4,structure_random__leader_style_High_Initially_Constrained,76,15,random,High_Initially_Constrained,11,235,True,False,228,-0.7513688988455339,-0.9974141946382509,-0.08778497434172353,,
4,structure_random__leader_style_High_Initially_Constrained,77,16,random,High_Initially_Constrained,11,235,True,False,201,-0.7038157036925069,-0.9978862707304749,-0.15937502227077743,,
4,structure_random__leader_style_High_Initially_Constrained,78,17,random,High_Initially_Constrained,11,235,True,False,0,-0.05156543629234175,-0.07623333329449881,-0.013947629342814374,,
4,structure_random__leader_style_High_Initially_Constrained,79,18,random,High_Initially_Constrained,11,235,True,False,0,-7.330488763109295e-06,-1.3688247481169841e-05,-6.931231778808861e-07,,
4,structure_random__leader_style_High_Initially_Constrained,80,19,random,High_Initially_Constrained,11,235,True,False,0,-0.024423813391786394,-0.04296332119489424,-0.009824844393228758,,
5,structure_random__leader_style_Low_Initially_Constrained,81,0,random,Low_Initially_Constrained,11,235,True,False,26,-0.6973422825214622,-1.0,-0.18108196856378236,,
5,structure_random__leader_style_Low_Initially_Constrained,82,1,random,Low_Initially_Constrained,11,235,True,False,0,-0.18243690979265967,-0.5710109229700328,-0.05985575403930665,,
5,structure_random__leader_style_Low_Initially_Constrained,83,2,random,Low_Initially_Constrained,11,235,True,False,199,-0.7749629793934161,-0.9996770453251823,-0.23540028647098768,,
5,structure_random__leader_style_Low_Initially_Constrained,84,3,random,Low_Initially_Constrained,11,235,True,False,0,-0.4689022570948415,-1.0,-0.05019375152031482,,
5,structure_random__leader_style_Low_Initially_Constrained,85,4,random,Low_Initially_Constrained,11,235,True,False,0,-0.01702011250386209,-0.02965294075543194,-0.0066936756528940475,,
5,structure_random__leader_style_Low_Initially_Constrained,86,5,random,Low_Initially_Constrained,11,235,True,False,93,-0.702974351632373,-0.9972969004086945,-0.28392338842700987,,
5,structure_random__leader_style_Low_Initially_Constrained,87,6,random,Low_Initially_Constrained,11,235,True,False,0,-0.2533133049516192,-0.4098249847017784,-0.1508397454753236,,
5,structure_random__leader_style_Low_Initially_Constrained,88,7,random,Low_Initially_Constrained,11,235,True,False,3,-0.699898981080848,-1.0,-0.14848224308930838,,
5,structure_random__leader_style_Low_Initially_Constrained,89,8,random,Low_Initially_Constrained,11,235,True,False,0,-0.0010833415226264213,-0.0025211008390888627,-0.0006423117371874301,,
5,structure_random__leader_style_Low_Initially_Constrained,90,9,random,Low_Initially_Constrained,11,235,True,False,0,-0.660424988656365,-1.0,-0.1752062163560423,,
5,structure_random__leader_style_Low_Initially_Constrained,91,10,random,Low_Initially_Constrained,11,235,True,False,216,-0.8664875036490877,-0.996580786932813,-0.544150968494692,,
5,structure_random__leader_style_Low_Initially_Constrained,92,11,random,Low_Initially_Constrained,11,235,True,False,0,-0.038046876429559166,-0.07984683446295342,-0.013624051071632812,,
5,structure_random__leader_style_Low_Initially_Constrained,93,12,random,Low_Initially_Constrained,11,235,True,False,203,-0.8227420658232365,-0.9987271708872782,-0.23686097683045898,,
5,structure_random__leader_style_Low_Initially_Constrained,94,13,random,Low_Initially_Constrained,11,235,True,False,19,-0.7005974415165132,-0.998238518915497,-0.17695184631846436,,
5,structure_random__leader_style_Low_Initially_Constrained,95,14,random,Low_Initially_Constrained,11,235,True,False,202,-0.8776180875240869,-0.9964647104219436,-0.6112012834642995,,
5,structure_random__leader_style_Low_Initially_Constrained,96,15,random,Low_Initially_Constrained,11,235,True,False,160,-0.7525237788715387,-0.9974141946382509,-0.08805848946740039,,
5,structure_random__leader_style_Low_Initially_Constrained,97,16,random,Low_Initially_Constrained,11,235,True,False,177,-0.7038229151596592,-0.9978862707304749,-0.15937587559441338,,
5,structure_random__leader_style_Low_Initially_Constrained,98,17,random,Low_Initially_Constrained,11,235,True,False,0,-0.05156543629234175,-0.07623333329449881,-0.013947629342814374,,
5,structure_random__leader_style_Low_Initially_Constrained,99,18,random,Low_Initially_Constrained,11,235,True,False,0,-7.330488763109295e-06,-1.3688247481169841e-05,-6.931231778808861e-07,,
5,structure_random__leader_style_Low_Initially_Constrained,100,19,random,Low_Initially_Constrained,11,235,True,False,0,-0.024423813391786394,-0.04296332119489424,-0.009824844393228758,,
6,structure_random__leader_style_Free,101,0,random,Free,11,235,True,False,235,-0.6665586438318122,-0.9998439997400395,-0.14309914296883527,,
6,structure_random__leader_style_Free,102,1,random,Free,11,235,True,False,235,0.3102983932174048,0.19599921934851533,0.5239914380126321,,
6,structure_random__leader_style_Free,103,2,random,Free,11,235,True,False,235,-0.7749825027591078,-0.9996770453251823,-0.2354108780140851,,
6,structure_random__leader_style_Free,104,3,random,Free,11,235,True,False,235,-0.41749675851331436,-0.9937840461064505,-0.03306561956304909,,
6,structure_random__leader_style_Free,105,4,random,Free,11,235,True,False,235,0.16681829857073316,0.08189902795817551,0.25566696491305174,,
6,structure_random__leader_style_Free,106,5,random,Free,11,235,True,False,235,0.24377120789032788,0.10274938080938001,0.39296889967373183,,
6,structure_random__leader_style_Free,107,6,random,Free,11,235,True,False,235,-0.038979542024181454,-0.13645811493047993,0.0019831907361233646,,
6,structure_random__leader_style_Free,108,7,random,Free,11,235,True,False,235,0.20275655968914563,0.008041603272676045,0.29245126369855085,,
6,structure_random__leader_style_Free,109,8,random,Free,11,235,True,False,235,0.1299739868203319,0.08751819821796117,0.23282097049266837,,
6,structure_random__leader_style_Free,110,9,random,Free,11,235,True,False,235,-0.6303856517987783,-0.9976201103849414,-0.15761789524637393,,
6,structure_random__leader_style_Free,111,10,random,Free,11,235,True,False,235,-0.8664875035692352,-0.996580786932813,-0.5441509684075047,,
6,structure_random__leader_style_Free,112,11,random,Free,11,235,True,False,235,0.02806785286017981,-0.0070719602970811275,0.05185498046846862,,
6,structure_random__leader_style_Free,113,12,random,Free,11,235,True,False,235,-0.8223243579671857,-0.9987271708872782,-0.23672246217076362,,
6,structure_random__leader_style_Free,114,13,random,Free,11,235,True,False,235,-0.6011368658633731,-0.9964785892387995,-0.15168252980943586,,
6,structure_random__leader_style_Free,115,14,random,Free,11,235,True,False,235,-0.8711992127115099,-0.9964647104219436,-0.6066349303675983,,
6,structure_random__leader_style_Free,116,15,random,Free,11,235,True,False,235,-0.7512695085369445,-0.9974141946382509,-0.08776079730904793,,
6,structure_random__leader_style_Free,117,16,random,Free,11,235,True,False,235,-0.7037311782456726,-0.9978862707304749,-0.1593547041683859,,
6,structure_random__leader_style_Free,118,17,random,Free,11,235,True,False,235,0.147440776742649,0.05627087735291081,0.2100421472876565,,
6,structure_random__leader_style_Free,119,18,random,Free,11,235,True,False,235,0.07507984868196375,0.013278020004406393,0.13708661167462494,,
6,structure_random__leader_style_Free,120,19,random,Free,11,235,True,False,235,0.08851684204567987,0.059658259067602505,0.13584423133721185,,
7,structure_community__leader_style_No_Intervention,121,0,community,No_Intervention,11,235,True,False,0,-0.7121870263497053,-1.0,-0.20074728314839305,,
7,structure_community__leader_style_No_Intervention,122,1,community,No_Intervention,11,235,True,False,0,-0.15682851057919392,-0.4785157263204628,-0.053281749565666496,,
7,structure_community__leader_style_No_Intervention,123,2,community,No_Intervention,11,235,True,False,0,-0.7909205600195918,-1.0,-0.26121812639327324,,
7,structure_community__leader_style_No_Intervention,124,3,community,No_Intervention,11,235,True,False,0,-0.4665558834550921,-1.0,-0.05077035535627637,,
7,structure_community__leader_style_No_Intervention,125,4,community,No_Intervention,11,235,True,False,0,-0.016958962988970726,-0.031616638031203056,-0.006803821035102862,,
7,structure_community__leader_style_No_Intervention,126,5,community,No_Intervention,11,235,True,False,0,-0.757640439072351,-1.0,-0.3152111337146467,,
7,structure_community__leader_style_No_Intervention,127,6,community,No_Intervention,11,235,True,False,0,-0.2635988857057753,-0.43211913400470686,-0.1558348922684103,,
7,structure_community__leader_style_No_Intervention,128,7,community,No_Intervention,11,235,True,False,0,-0.7151208734354761,-1.0,-0.15853126266779133,,
7,structure_community__leader_style_No_Intervention,129,8,community,No_Intervention,11,235,True,False,0,-0.0010670862664512288,-0.0024864173676653976,-0.0006276412569497484,,
7,structure_community__leader_style_No_Intervention,130,9,community,No_Intervention,11,235,True,False,0,-0.6550347092774442,-1.0,-0.17149168814450388,,
7,structure_community__leader_style_No_Intervention,131,10,community,No_Intervention,11,235,True,False,0,-0.8897028554765807,-1.0,-0.5958426643627209,,
7,structure_community__leader_style_No_Intervention,132,11,community,No_Intervention,11,235,True,False,0,-0.0330152039604873,-0.07085424858428672,-0.011690101675823593,,
7,structure_community__leader_style_No_Intervention,133,12,community,No_Intervention,11,235,True,False,0,-0.8312280153977152,-1.0,-0.2594299693583509,,
7,structure_community__leader_style_No_Intervention,134,13,community,No_Intervention,11,235,True,False,0,-0.7272934589668392,-1.0,-0.1820517753626356,,
7,structure_community__leader_style_No_Intervention,135,14,community,No_Intervention,11,235,True,False,0,-0.942124252925532,-1.0,-0.7536947142375369,,
7,structure_community__leader_style_No_Intervention,136,15,community,No_Intervention,11,235,True,False,0,-0.7687882032688429,-1.0,-0.09198004650870252,,
7,structure_community__leader_style_No_Intervention,137,16,community,No_Intervention,11,235,True,False,0,-0.7500883108256439,-1.0,-0.20975222306885793,,
7,structure_community__leader_style_No_Intervention,138,17,community,No_Intervention,11,235,True,False,0,-0.07089392416449361,-0.10792815370631047,-0.0191486896262131,,
7,structure_community__leader_style_No_Intervention,139,18,community,No_Intervention,11,235,True,False,0,-6.26762739679872e-06,-1.2269686453912827e-05,-6.037779504750544e-07,,
7,structure_community__leader_style_No_Intervention,140,19,community,No_Intervention,11,235,True,False,0,-0.02000973135376343,-0.03534597482225017,-0.008275658270427812,,
8,structure_community__leader_style_High_Fully_Constrained,141,0,community,High_Fully_Constrained,11,235,True,False,0,-0.7121870263497053,-1.0,-0.20074728314839305,,
8,structure_community__leader_style_High_Fully_Constrained,142,1,community,High_Fully_Constrained,11,235,True,False,0,-0.15682851057919392,-0.4785157263204628,-0.053281749565666496,,
8,structure_community__leader_style_High_Fully_Constrained,143,2,community,High_Fully_Constrained,11,235,True,False,0,-0.7909205600195918,-1.0,-0.26121812639327324,,
8,structure_community__leader_style_High_Fully_Constrained,144,3,community,High_Fully_Constrained,11,235,True,False,0,-0.4665558834550921,-1.0,-0.05077035535627637,,
8,structure_community__leader_style_High_Fully_Constrained,145,4,community,High_Fully_Constrained,11,235,True,False,0,-0.016958962988970726,-0.031616638031203056,-0.006803821035102862,,
8,structure_community__leader_style_High_Fully_Constrained,146,5,community,High_Fully_Constrained,11,235,True,False,0,-0.757640439072351,-1.0,-0.3152111337146467,,
8,structure_community__leader_style_High_Fully_Constrained,147,6,community,High_Fully_Constrained,11,235,True,False,0,-0.2635988857057753,-0.43211913400470686,-0.1558348922684103,,
8,structure_community__leader_style_High_Fully_Constrained,148,7,community,High_Fully_Constrained,11,235,True,False,0,-0.7151208734354761,-1.0,-0.15853126266779133,,
8,structure_community__leader_style_High_Fully_Constrained,149,8,community,High_Fully_Constrained,11,235,True,False,0,-0.0010670862664512288,-0.0024864173676653976,-0.0006276412569497484,,
8,structure_community__leader_style_High_Fully_Constrained,150,9,community,High_Fully_Constrained,11,235,True,False,0,-0.6550347092774442,-1.0,-0.17149168814450388,,
8,structure_community__leader_style_High_Fully_Constrained,151,10,community,High_Fully_Constrained,11,235,True,False,0,-0.8897028554765807,-1.0,-0.5958426643627209,,
8,structure_community__leader_style_High_Fully_Constrained,152,11,community,High_Fully_Constrained,11,235,True,False,0,-0.0330152039604873,-0.07085424858428672,-0.011690101675823593,,
8,structure_community__leader_style_High_Fully_Constrained,153,12,community,High_Fully_Constrained,11,235,True,False,0,-0.8312280153977152,-1.0,-0.2594299693583509,,
8,structure_community__leader_style_High_Fully_Constrained,154,13,community,High_Fully_Constrained,11,235,True,False,0,-0.7272934589668392,-1.0,-0.1820517753626356,,
8,structure_community__leader_style_High_Fully_Constrained,155,14,community,High_Fully_Constrained,11,235,True,False,0,-0.942124252925532,-1.0,-0.7536947142375369,,
8,structure_community__leader_style_High_Fully_Constrained,156,15,community,High_Fully_Constrained,11,235,True,False,0,-0.7687882032688429,-1.0,-0.09198004650870252,,
8,structure_community__leader_style_High_Fully_Constrained,157,16,community,High_Fully_Constrained,11,235,True,False,0,-0.7500883108256439,-1.0,-0.20975222306885793,,
8,structure_community__leader_style_High_Fully_Constrained,158,17,community,High_Fully_Constrained,11,235,True,False,0,-0.07089392416449361,-0.10792815370631047,-0.0191486896262131,,
8,structure_community__leader_style_High_Fully_Constrained,159,18,community,High_Fully_Constrained,11,235,True,False,0,-6.26762739679872e-06,-1.2269686453912827e-05,-6.037779504750544e-07,,
8,structure_community__leader_style_High_Fully_Constrained,160,19,community,High_Fully_Constrained,11,235,True,False,0,-0.02000973135376343,-0.03534597482225017,-0.008275658270427812,,
9,structure_community__leader_style_Low_Fully_Constrained,161,0,community,Low_Fully_Constrained,11,235,True,False,0,-0.7121870263497053,-1.0,-0.20074728314839305,,
9,structure_community__leader_style_Low_Fully_Constrained,162,1,community,Low_Fully_Constrained,11,235,True,False,0,-0.15682851057919392,-0.4785157263204628,-0.053281749565666496,,
9,structure_community__leader_style_Low_Fully_Constrained,163,2,community,Low_Fully_Constrained,11,235,True,False,0,-0.7909205600195918,-1.0,-0.26121812639327324,,
9,structure_community__leader_style_Low_Fully_Constrained,164,3,community,Low_Fully_Constrained,11,235,True,False,0,-0.4665558834550921,-1.0,-0.05077035535627637,,
9,structure_community__leader_style_Low_Fully_Constrained,165,4,community,Low_Fully_Constrained,11,235,True,False,0,-0.016958962988970726,-0.031616638031203056,-0.006803821035102862,,
9,structure_community__leader_style_Low_Fully_Constrained,166,5,community,Low_Fully_Constrained,11,235,True,False,0,-0.757640439072351,-1.0,-0.3152111337146467,,
9,structure_community__leader_style_Low_Fully_Constrained,167,6,community,Low_Fully_Constrained,11,235,True,False,0,-0.2635988857057753,-0.43211913400470686,-0.1558348922684103,,
9,structure_community__leader_style_Low_Fully_Constrained,168,7,community,Low_Fully_Constrained,11,235,True,False,0,-0.7151208734354761,-1.0,-0.15853126266779133,,
9,structure_community__leader_style_Low_Fully_Constrained,169,8,community,Low_Fully_Constrained,11,235,True,False,0,-0.0010670862664512288,-0.0024864173676653976,-0.0006276412569497484,,
9,structure_community__leader_style_Low_Fully_Constrained,170,9,community,Low_Fully_Constrained,11,235,True,False,0,-0.6550347092774442,-1.0,-0.17149168814450388,,
9,structure_community__leader_style_Low_Fully_Constrained,171,10,community,Low_Fully_Constrained,11,235,True,False,0,-0.8897028554765807,-1.0,-0.5958426643627209,,
9,structure_community__leader_style_Low_Fully_Constrained,172,11,community,Low_Fully_Constrained,11,235,True,False,0,-0.0330152039604873,-0.07085424858428672,-0.011690101675823593,,
9,structure_community__leader_style_Low_Fully_Constrained,173,12,community,Low_Fully_Constrained,11,235,True,False,0,-0.8312280153977152,-1.0,-0.2594299693583509,,
9,structure_community__leader_style_Low_Fully_Constrained,174,13,community,Low_Fully_Constrained,11,235,True,False,0,-0.7272934589668392,-1.0,-0.1820517753626356,,
9,structure_community__leader_style_Low_Fully_Constrained,175,14,community,Low_Fully_Constrained,11,235,True,False,0,-0.942124252925532,-1.0,-0.7536947142375369,,
9,structure_community__leader_style_Low_Fully_Constrained,176,15,community,Low_Fully_Constrained,11,235,True,False,0,-0.7687882032688429,-1.0,-0.09198004650870252,,
9,structure_community__leader_style_Low_Fully_Constrained,177,16,community,Low_Fully_Constrained,11,235,True,False,0,-0.7500883108256439,-1.0,-0.20975222306885793,,
9,structure_community__leader_style_Low_Fully_Constrained,178,17,community,Low_Fully_Constrained,11,235,True,False,0,-0.07089392416449361,-0.10792815370631047,-0.0191486896262131,,
